sl_contract_id,pregunta_id,pregunta_aclaracion,respuesta_aclaracion
1682008,993790,estimado miembro comisión técnica solicitar aceptar rango potencia entre120w 150w equipo luminaria rgbw 130w led 4en,estimado oferente considerar especificación técnico presente proceso elaborar base necesidad institucional mayor potencia representar mayor consumo honorable gobierno autónomo descentralizado provincia chimborazo comisión técnica ratifico potencia 130w
1721524,1024565,hacer entrega ser solo entrega sero semanal mensual favor indicar lafrecuencia anual?por favor coreo electronico enviar oferta acuerdo nuevanormativa vigente poder enviar oferta wetransfer dado sistema sozar solo permite10 achivo peso oferta ser mayor nivel almacenamiento velocidad envio esmejor wetransfer tal establecer normativa vigenteir caso convalidación aparte desubir portal deber enviar coreo fisico,estimado oferente acuerdo establecido término referencia pliego presente proceso contratación prestación servicio ser forma mensual oferta técnico así convalidación eror ser caso poder entregar canal individual conjuntamente portal compra público socir obligatorio deber remitir coreo físico impresión propuesta enviado través sistema oficial contratación pública-socir coreo electrónico opcional capacidad máximo coreo siguiente funcionario presidente comisión técnico ing toma santiago paris moreno lavair tomas.parismoreno@daule.gob.ec titular area requirente ing jaime andrés real rojo jaime.real@daule.gob.ec profesional afin ing josé luis tomalar navarete jtomala@daule.gob.ec secretario christiar lerén montenegro christian.lerena@daule.gob.ec revisar acta
1721524,1024566,poder enviar oferta unicamente portal socir respondar porfavor surespuesta ser importante.en caso negociacion poder ser videolamar manera telematicalaentrego oferta fisico ser solo impresa?es necesario empresa calificadapor setec acreditar,estimado oferente acuerdo lineamiento establecido ente rector contratación público oferta técnico así convalidación eror ser caso poder entregar canal individual conjuntamente portal compra público socir obligatorio deber remitir coreo físico impresión propuesta enviado través sistema oficial contratación pública-socir coreo electrónico opcional capacidad máximo coreo siguiente funcionario presidente comisión técnico ing toma santiago paris moreno lavair tomas.parismoreno@daule.gob.ec titular area requirente ing jaime andrés real rojo jaime.real@daule.gob.ec profesional afin ing josé luis tomalar navarete jtomala@daule.gob.ec secretario christiar lerén montenegro christian.lerena@daule.gob.ec revisar acta
1701274,1110935,estimado acuerdo resolución resolución re-sercop- art. ofertapuede ser presentar coreo electrónico favor indicar poder habilitar coreo hacerlegar oferta gracias,
1701274,1110936,estimado precio poner entidad alcanzar original tener sergenérico embargo pedir certificado distribuidor autorizado ser absurdo conoriginal alcanzar precio referencial institución.revisen precio delpliego dar pensar precio poner,
1701274,1110937,solicitar toner impresora laser mfp 135w codigo suministro mfp favoraclarar ser numero parte solicitar gracia,
1701274,1110938,haber revisar pliego solicitar haber varios ítems constar esteaño catálogo electrónico favor confirmar proceso continuar pesar lova convocar nuevamente coreción pertinente acuerdo artículo leyorgánica sistema nacional contratación público gracias,
1701274,1110939,solicitar transferencia tecnologico favor aclarar ser provedor adjudicado presentar carat compromiso gracias,
1701274,1110940,solicitar tinto litro epson l6171 l575 l5190 l4150 l565 l5 l5191 l20para modelo venir litro solicitar sino 137ml 70ml 65ml favor aclarar gracia,
1754320,1109132,estimar entidad item poder validar aceptar normativa 4x43d ansi corte nivel .ansi abrasion nivel ansi punzonamiento nivel ansi impacto nivel,respuesta preguntar aceptar bien cumplir igual mejor característica solicitado pliego contratación siempre cumplir normativa solicitado
1754320,1109131,rugir manera mas comedidar omitir parametro muestra limitar tiempo larealizacion mismo ser presentación oferta medio solicitar imagen delo ítems favor gracia,respuesta preguntar estimado oferente presente proceso contratación haber solicitar muestra físico presentación oferta ser acorde establecido sercop adjuntar anexo evidenciar alguno imagen referencial
1754320,1109133,estimar entidad item palma poder aceptar agarir diseño diamante dediamante normativa 4102x,respuesta preguntar aceptar bien cumplir igual mejor característica solicitado pliego contratación siempre cumplir normativa solicitado favor remitir indicado especificación técnico ítem referente característica palma deber ser granular
1754320,1109134,"estimar entidad item poder validar aceptar guante guante proteciónquímico ymecánica superior solcitado resistencia segun 4x32c ansi abrasion nivel ,ansi corte nivel resistencia segun ajkl",respuesta preguntar bien indicado cumplir solicitado pliego cuanto nivel corte resistencia químico aceptar bien difierar solicitado pliego contratación favor remitir solicitado especificación técnico ítem
1754320,1109135,estimar entidad item poder validar casco altura ser diferente marcapetzl,respuesta preguntar estimado oferente ítem solicitar ser marca específico aceptar bien cumplir especificación técnico solicitado pliego contratación
1754320,1109136,estimar entidad equipo altura rescate poder ser marca ser petzl,respuesta preguntar estimado oferente equipo altura rescate solicitar ser marca específico aceptar bien cumplir especificación técnico solicitado pliego contratación
1754320,1109137,estimar entidad item manga protecion mecanico poder validar manga tener lapropiedad recubrimiento nitrilo ser tecnologia ofrescir protecion cortesegun norma ansi nivel x1x galga pulgada largo superar quesolicitar lospliego,respuesta preguntar aceptar bien cumplir igual mejor característica solicitado pliego contratación siempre cumplir normativa solicitado perder característica propiedad maniobrabilidad confort transpirabilidad longitud ser material ser recubrimiento nitrilo
1754320,1109138,estimar entidad item aclarar recubrimiento guante deber ser dorso,respuesta preguntar estimado oferente favor remitir solicitado ítem referente recubrimiento guante indicar textualmente característica recubrimiento total dedo nudilo
1754320,1109140,aclaracion,aclaracion recordar oferent interesado participar presente procedimiento contratación tomar consideración sercop mediante resolución re-sercop- mes abril actualizar formulario presentación compromiso nóminar socio acionista partícipe mayoritario persona jurídico disposición específico persona natural oferent mismo encontrar anexado presente pliego contratación
1754320,1109141,aclaracion,aclaracion item manga proteción mecánico aclarar material manga deber ser nitrilo material similiar cumplir normativa proteción mecánico solicitado pliego aceptar material ser latex
